x1,x2,color
2.7567886808933,1.5769122395317028,blue
-6.232426500280684,-11.1195554530416,blue
-0.07840993843572827,-12.391259360655724,blue
5.709780768453459,10.684825707909635,blue
-3.562907488046402,-3.0580628239403453,blue
-0.016162508606200006,9.522948220931177,blue
0.19101383512239567,-7.928634960468458,blue
3.312719064644619,-5.127683937859495,blue
-1.377505692603646,3.9794576992417423,blue
4.83853006344687,0.37288789725501637,blue
2.26856971686892,0.8079995169459949,blue
4.537081167666519,3.4023057208077527,blue
1.6836577162472386,-6.130160805990712,blue
0.08018677128357642,14.375206995090092,blue
6.398670502255977,-4.779306199650877,blue
-6.988364850861743,-5.003884448676303,blue
1.603873044898824,-4.508772791187317,blue
-7.530337965432757,-10.853538391630236,blue
-0.413274215727302,0.02923174487892273,blue
-2.282912467387247,5.730183949695537,blue
-5.11294606128068,-5.1938175668614575,blue
-2.109982769680136,2.1941086730755286,blue
2.423877963359793,-2.9831910874265475,blue
-6.01307704969957,3.2675867679542625,blue
-5.517567179128192,8.35245831729946,blue
-0.6144074018100736,-4.528561565765216,blue
0.35713859277199467,-4.652302718667496,blue
-4.6832980702425315,-6.379217126321756,blue
4.9014556446739865,-5.316049642031152,blue
-1.6646306631218464,2.8364554158133983,blue
-4.8708580257208,-3.4328458291514536,blue
5.185864391822865,2.7848144714140943,blue
1.4232549838609243,-9.673004170613433,blue
4.0572765679642115,-4.884529113618165,blue
1.000453819204514,-0.8785242242357729,blue
-2.8085427882285585,10.133150747191696,blue
-0.1580293354769382,-5.780293652169204,blue
3.540757358769392,8.672513138467707,blue
-0.09535420766614344,-5.1815001823606135,blue
-4.647500389000654,-5.443587254297948,blue
3.490133696457064,-4.674029640429251,blue
-0.6450286801643179,-2.1798963869496855,blue
4.212359011583552,0.22953789959742749,blue
-2.324118836647553,-0.5222441753737721,blue
2.4313686465276954,9.887712001485408,blue
0.3711167036735155,1.6620436681323139,blue
-4.4416847434403754,7.858379544234103,blue
-2.6600706590132766,-1.5330920388953686,blue
7.90482887461978,-2.688897492634762,blue
4.6050155415766545,14.812165561848412,blue
7.038573275066709,7.458952397334735,blue
-0.21255057432154223,-6.576870696354196,blue
5.356889970662665,-2.8177913763994296,blue
-1.4582148238111756,1.2246773633658312,blue
1.0926641530943741,6.7264888629504975,blue
-10.038017006958164,4.609624222205213,blue
-3.641146675198529,-3.0140762108226893,blue
-0.5840775568666938,2.7033632521175774,blue
3.0671866896325186,5.736798853784935,blue
-3.6189965595216615,10.108183960259199,blue
1.0500400276860467,2.381779450473158,blue
2.5851685357247103,4.212424245486947,blue
1.7657559339608588,-10.600998620256709,blue
6.044449078847508,-0.12052994913049542,blue
-0.8080673167593011,6.19226578596939,blue
-2.6446758934296293,4.460053922149744,blue
6.069400640802656,-1.3242743587948398,blue
-1.3228536202119667,6.3875083198723575,blue
-4.595480267694419,-1.4748721060867223,blue
-2.227385014655934,-1.4286074550067487,blue
2.867503824146639,-9.133765776756132,blue
7.134644119295234,3.601906688888741,blue
-1.70884703030863,0.20452914323516,blue
1.5468741300928592,-7.306434742132135,blue
-2.2720903606618204,-5.275960132020584,blue
-2.227890918688119,8.265496834455988,blue
1.2224898388370737,3.4317287789927717,blue
-2.175928705373065,-7.396922356414972,blue
-0.9245896605980881,0.7612508999169546,blue
0.5571822547261776,-1.7042846627652768,blue
0.7095509845461274,-3.470230496813899,blue
-1.4421948819553392,-0.20810464989225302,blue
5.610041965174349,-3.725643157051058,blue
2.1015393277244168,2.183421806345947,blue
-1.7858507634419127,9.850883600032319,blue
1.6623067936006024,-5.157423118964989,blue
-0.6931947408707868,4.354326683576172,blue
1.4633884591801734,-2.154811476389341,blue
2.319664566854203,-6.866062139006315,blue
0.42892580694076154,-1.5452866527098308,blue
-4.020443049548119,-1.339031314599414,blue
3.2083697609658532,5.7770967710784715,blue
2.016500397412209,-11.392764523723244,blue
4.044881733258899,-7.409818540309464,blue
3.0300673949325656,-8.23980743464597,blue
-0.9664306575151596,-0.6523669773379382,blue
-0.5185301527692066,1.7793430446649794,blue
3.7299081908943306,4.515232435770589,blue
2.434286532408358,-0.549559475980839,blue
-0.2111813509240982,6.437872681837631,blue
-1.395617581948374,-6.02948557331934,blue
4.018949570511712,-1.4474099896688997,blue
-4.106646710529174,-5.780163538339908,blue
-2.3380180810349986,6.976600904381537,blue
-2.8682238288046356,5.416588269169042,blue
-4.246392481942773,3.999036665371128,blue
1.934510053413208,-7.2047379572459604,blue
-2.64622826754843,1.508601559959052,blue
0.3983561243493912,-7.267118537285928,blue
4.67844262166702,-3.751692408578453,blue
5.1674712707533805,-3.5371717290996374,blue
0.5269490438584191,0.6588210622194967,blue
4.473562917555041,-4.227402484235413,blue
3.655010723405424,1.431752709265459,blue
4.121414394703884,1.343225327002672,blue
-8.10443507481266,-7.210555264329945,blue
-4.280906650238549,0.6012889874895851,blue
-1.8642190146303872,-10.124127747080802,blue
5.420745387292905,2.3608604800672075,blue
1.9833399771460036,-0.30087007189638887,blue
-3.457446437679337,1.4342088319645738,blue
0.32416845644471515,2.306093895544801,blue
1.6500276940817566,-2.0066110996163653,blue
-1.3133550352497838,1.6627540620992827,blue
0.9874515513720435,-2.521578507167647,blue
3.3714360107158994,-10.377275059286264,blue
4.688414873999759,1.4062747914986353,blue
-0.3226770586352576,-2.0083006919239774,blue
0.5180178482669595,-2.1797603287781815,blue
2.6266228879533493,2.865760423556117,blue
-0.13332089606714254,6.465585531112022,blue
-4.216629573428266,-7.769217589503868,blue
-1.5865103484640848,4.208496740516987,blue
-0.8728871447296765,3.4102690009281975,blue
-0.4345655736985822,-3.0990370804701657,blue
1.6653732512521702,7.482987033848581,blue
-2.8385795801024183,6.046766685993734,blue
-1.6033871859598305,14.969814560801181,blue
-1.6377028284189499,5.512245197002754,blue
-0.03849053003586247,1.1267787266807634,blue
-1.33629642980082,-10.957943323292419,blue
0.5558815747424176,-5.108240011939403,blue
-3.2581569498740746,4.815662179252308,blue
-1.6319955678302092,-9.897485400788122,blue
2.425959830618339,-6.081247835880764,blue
-4.281716722998602,1.1939539458938897,blue
-1.3916482026344426,-4.308391276652418,blue
0.9311541213285726,5.9688037012691835,blue
0.56177477646895,-0.7101830303369484,blue
2.7502229065144754,-5.549264117509956,blue
-4.83708868276706,4.180331674202459,blue
-3.0222201717781805,-3.847672321521714,blue
4.3315472951818075,10.390985327229599,blue
0.10656323117505684,-2.1744487010159936,blue
-2.7485434756620357,-1.0789557631433102,blue
3.425262922938457,5.991465772461065,blue
-3.6879843463279456,2.6307282870197803,blue
-1.0265534064134854,-1.0078433948071068,blue
-2.3874307207655945,0.17307836887725056,blue
-7.335654648947919,-5.337841757484905,blue
0.9026567730274235,1.0864797970739417,blue
2.5238853546001505,13.346282439119534,blue
-0.6932991038686883,-2.6099861375713873,blue
-1.9753448826823023,-4.249090971303582,blue
5.043022062621948,5.722568711537472,blue
-4.292430223477322,2.0342732457798633,blue
-0.6406801142530824,7.207668498932601,blue
-1.686706544899253,-3.226240773053207,blue
1.8726451647692035,1.597850128593489,blue
0.533208044848705,-3.6247602420397604,blue
3.1296743304305443,0.5246120734812254,blue
-1.6079690450390962,6.849803890758542,blue
-3.0769591674773613,-5.009108116638254,blue
2.111883861646592,-8.693195716788269,blue
0.813098342750894,-3.2425590378222577,blue
-0.336505648458389,1.0083312982730253,blue
4.061088490869103,-7.106175619711007,blue
-2.5831445716187362,5.426348673183768,blue
-0.022221358609851954,0.6844555637338009,blue
8.197570742295435,-5.2649581486464125,blue
2.1019739700111844,5.821146380377449,blue
-0.7155796197602735,8.357026338240274,blue
-5.489164532540841,11.603410524660518,blue
-1.900833676356269,0.11927979223514765,blue
-2.1792871001754275,5.5510701194946925,blue
2.5724320890085695,10.047128181623972,blue
0.8239167441000093,-8.972037012954166,blue
-4.244829400647872,2.429206612147581,blue
-2.3876906046587796,-1.6891211589889428,blue
-0.23585172027429968,5.716293427002764,blue
-3.0583372454488873,-0.43972553514307927,blue
2.9153449153154978,-9.159996112888203,blue
-1.8419233637912527,-10.644809777108811,blue
2.6073692307014666,-0.8588729333455265,blue
2.0342938004427777,6.555190571835269,blue
-5.132277137581377,12.649246547462294,blue
-0.34224026877849645,-9.097115142450827,blue
0.07735096248336741,-4.959872751848305,blue
-0.730044817072933,16.262293050851827,blue
-1.6792846646663107,-2.194157940299366,blue
0.323986870565402,-6.639172675622288,blue
1.7779160613292029,-14.462819864796282,blue
3.532196287015173,-1.613467657870439,blue
1.6507166171393028,2.4200386381697565,blue
1.7461118215132327,-2.9429499881320282,blue
-4.72913988832945,-7.418275358976592,blue
-3.633582851601265,-0.12134918950979129,blue
-0.29559356683947735,8.475684939876167,blue
-2.8966397483373836,7.291150322568324,blue
2.7348045769876386,0.2932351182306697,blue
6.682160457744227,9.799784077450568,blue
-1.5763596981391905,7.926328684134458,blue
-1.6872287651856483,-3.419525743167121,blue
1.4915970472385183,5.643386123215449,blue
2.0295937929621246,-0.11857755979086627,blue
0.20342174431331023,-1.5543786110350497,blue
-1.5556990330477023,-4.473487034636331,blue
1.760824529580353,-9.693322321037925,blue
3.6350463410902654,-1.96074401864087,blue
1.7613851650002514,-7.882966103815484,blue
3.744532374106927,-3.9599149506491482,blue
-3.667402427648505,-1.9080083576401383,blue
-2.1538054340932846,-0.8915344470331882,blue
4.49266301606289,-1.719114419883292,blue
-1.619324828163001,0.5305215046908166,blue
4.4826484814139995,-1.5882930794599333,blue
-3.863140404581225,5.731716281773096,blue
-6.152434306272754,2.127072333863696,blue
-6.526395121362283,-7.528145407666891,blue
3.1460344333002586,14.050012518982113,blue
2.7853336836544864,-0.6370741923415347,blue
-0.08793320984237965,6.456444454432258,blue
1.55951448258011,-2.777897854978182,blue
-0.987547753957056,-10.137644059565927,blue
0.45819646280151916,-9.251226218439472,blue
-0.014815385856014895,-9.69708091908482,blue
0.8751331802934712,6.737174722485088,blue
-3.2752761172886506,-12.472559192912968,blue
1.847017963113161,2.313791369909245,blue
1.582170157323208,6.662436001609508,blue
-1.27893393374785,14.671143992398592,blue
3.5782420829750787,5.710488205249385,blue
1.3530206935099367,-8.884129265655075,blue
-2.110409726152463,0.25024260754809063,blue
-8.102814105825825,1.2613560507229797,blue
-0.09623964199247645,-1.564841226550254,blue
-5.6062413896399,-1.4964435221301873,blue
2.2228935246872883,-1.0500219371409867,blue
2.9424795770529726,2.410767109381047,blue
-1.4471493691686235,-2.7415787584785614,blue
0.7591682302003561,-6.595387151590677,blue
2.6852591265959753,8.232597900367013,blue
5.058345375531992,6.65104081701766,blue
-1.6264880583170602,2.7137672887537043,blue
0.7552308314721092,4.2432416237258055,blue
0.4381844915862397,2.9656688009181407,blue
3.3495294262586714,-5.530121764656473,blue
2.764639712067921,-4.3840415769106125,blue
-3.6256734374364408,3.588240052653979,blue
3.9426330014484585,7.638967082290837,blue
-1.8424648153988994,-4.045173849795548,blue
-2.5187521780015776,-0.06334174746987033,blue
5.4272178670681415,-1.0038613468546191,blue
-1.2067770500617303,3.652124116808464,blue
0.3668503573668874,4.307281910891827,blue
-3.789623109653751,-5.127717919875084,blue
0.27804054345868023,4.351260525901232,blue
-7.419137294240388,0.7517606732082665,blue
4.664444066187131,-3.3190656123959217,blue
-0.005973571446501057,3.6852943070188005,blue
0.36386481580380914,4.63430380349844,blue
-0.005849287968854486,-5.825317015753456,blue
-2.4461612094027165,-1.2048071238542593,blue
-2.8687754186185237,11.772633733906432,blue
1.683562369314153,7.166842355303863,blue
-0.10967438202756542,-2.489055834660335,blue
0.2207456568055941,-2.276502880171055,blue
3.1920469877254183,-6.795020714685656,blue
-0.8145480132231985,-8.171630153634771,blue
-3.1729868417971594,2.49505684020381,blue
3.5684465673390253,-17.245609981617555,blue
2.4564269005037493,10.211777526096471,blue
-1.337989858211698,-10.763461405973459,blue
5.770534431854642,2.442892562732227,blue
6.201216766620232,-6.261590817845175,blue
-0.2608658897220998,2.5079123668884433,blue
-2.9590024615119117,3.9688563047634653,blue
-3.3002521607267683,4.804490603043621,blue
-8.032386530406606,1.0347307331992255,blue
4.172099694454375,-1.3305623253732368,blue
-1.257606198153227,-6.476201267357804,blue
1.2356194469572424,0.08770809813720751,blue
6.456632836657482,3.9395860629589396,blue
-2.846369568520956,3.8733178756436093,blue
3.1822532097857086,-4.072408174394707,blue
5.204509362458559,-1.1935829109968243,blue
-2.5136277419610376,4.112312759247038,blue
-0.6287320785973075,-7.806845111442605,blue
-3.0101683353965987,-3.3343142771879988,blue
-2.5586826421516298,-4.920788302283761,blue
-2.977867728478082,2.671371289124807,blue
4.3800929260136945,2.9742020406517424,blue
1.5315835028824871,2.946363379507733,blue
-2.3836921669667817,-10.49229533318989,blue
-3.493151924787717,0.2658074203340009,blue
1.9304900819740736,-0.3976498732133572,blue
-3.0899381967927337,6.208095580593821,blue
0.6666456858884332,-1.8518454538534441,blue
-0.9105050632103999,9.203976871203192,blue
-1.713102451457291,2.319337827896313,blue
3.7511940001052517,3.941489885514514,blue
-3.552600070636505,13.592659528669264,blue
0.27526376421856374,3.1780833491329115,blue
0.8507976293118908,3.8901993393048397,blue
4.557334107372312,-1.2742753063007914,blue
1.9481154978148059,11.857517656986769,blue
1.6861455853365366,-0.9074309365142139,blue
-0.6965560762149158,-12.38734330273666,blue
-5.134725363733326,0.6832043783464193,blue
-5.952162079277338,-1.8012228821172958,blue
-1.0128890302278297,5.1815609855525455,blue
2.4535971113878188,-2.548197509424515,blue
1.676366189615775,1.822154546218755,blue
-0.8108228956723207,-2.7049137990597654,blue
-0.46197152406301456,-5.069066701181246,blue
-1.0789110492821405,3.3777406228314,blue
-3.0496384587214043,11.705306248149352,blue
-0.8172951620437076,1.3642426500032026,blue
-2.120818340126171,-1.3469271509523149,blue
-0.14917126339298808,5.102806808937681,blue
4.806655812872621,-11.208306590316543,blue
-4.764237835903288,5.0971464225468575,blue
3.8264446493008424,2.6324613955567115,blue
0.2666943089313252,-3.9388974686064415,blue
-1.0030268500978194,2.303363021253094,blue
2.6971936012786886,4.996433326973261,blue
-1.7115018389070067,3.5044028090242363,blue
4.7539259347692155,-4.445524665275537,blue
1.9683051270047776,-2.8296550997061414,blue
0.21123070338493247,-0.1726892101793889,blue
4.362142994556447,-7.637161152127541,blue
-0.5198932785742231,-6.57455095622412,blue
-1.2779134488950363,6.932046936898194,blue
1.485649002994588,-11.539602685237163,blue
1.1273073308436188,3.350273850679498,blue
-1.31056121988891,4.197991081461794,blue
